Customer ID,Age,Monthly Purchase Amount 1,Monthly Purchase Amount 2,Monthly Purchase Amount 3,Monthly Purchase Amount 4,Monthly Purchase Amount 5,Monthly Purchase Amount 6,Monthly Purchase Frequency 1,Monthly Purchase Frequency 2,Monthly Purchase Frequency 3,Monthly Purchase Frequency 4,Monthly Purchase Frequency 5,Monthly Purchase Frequency 6,Credit Score,Credit Limit,Payment Status,Rating,Repeat Usage
1077,45,9397932,33718518,5361861,27631107,34503034,24290699,20,24,7,5,7,10,386,5000000,No,4,Yes
1078,22,14249851,25166438,4710185,3967538,50073549,25895610,30,8,17,15,27,29,302,5000000,Yes,3,Yes
1079,45,30291739,10641885,55479901,59109128,48484076,55263672,12,10,10,28,12,0,329,5000000,No,2,No
1080,64,21344325,63981887,39371188,62709906,35401576,17140343,6,3,18,3,17,28,516,5000000,Yes,3,Yes
1081,29,4761810,42775222,14720189,60148061,53026760,50698221,4,7,6,11,24,5,516,5000000,Yes,3,Yes
1082,18,56289779,51301897,48524321,30351672,38469819,10072417,13,5,8,26,27,14,463,5000000,No,4,Yes
1083,33,21749085,9487107,43720251,34579872,11542954,7134869,16,16,0,1,5,23,304,5000000,Yes,3,Yes
1084,59,58414287,28345340,8113392,47266521,28031349,20168945,7,9,12,8,7,21,483,5000000,Yes,5,Yes
1085,40,69641744,38311872,52324782,21102390,57302749,7613126,13,16,18,13,2,5,316,5000000,Yes,4,Yes
1086,44,20662454,54878678,69317880,8997977,10643043,11319731,27,29,14,19,10,21,451,5000000,No,5,Yes
1087,58,34182318,63395884,22099259,26347662,4546100,63488884,6,20,9,15,2,10,509,5000000,Yes,5,Yes
1088,18,53565522,29405982,26785423,16608208,49507201,48819506,28,24,14,9,10,10,457,5000000,No,4,Yes
1089,48,53007878,35171325,65529246,13004243,33381590,15021293,1,27,21,11,11,0,430,5000000,No,5,Yes
1090,61,29764211,54576623,60109240,61169525,24335277,28897308,28,6,29,24,7,2,380,5000000,Yes,5,Yes
1091,56,47215751,16202726,39269570,31203865,47672085,22198515,16,21,26,30,2,6,347,5000000,Yes,5,Yes
1092,62,68800381,55409766,45646017,16559533,25122733,33400058,12,22,10,11,5,29,342,5000000,Yes,4,Yes
1093,21,36497958,23988874,54261164,45764984,61109536,562280,20,12,23,30,15,25,485,5000000,Yes,4,Yes
1094,56,8382621,49688602,910043,43664098,25459977,29553691,2,23,2,10,24,27,385,5000000,No,5,Yes
1095,29,63995775,31869899,20822647,46985663,11571753,47448002,27,22,1,21,1,12,366,5000000,No,4,Yes
1096,42,42741928,50461696,20092874,28559681,54395181,42025573,29,24,8,26,30,12,429,5000000,Yes,5,Yes
1097,31,49978307,23053054,57998979,61282531,59721174,52019972,10,15,21,1,22,20,356,5000000,Yes,5,Yes
1098,29,6558835,38599735,43827574,14604068,66367000,67716584,25,19,4,21,7,6,384,5000000,Yes,4,Yes
1099,58,23464957,16580449,66311226,29677573,35406403,55147496,2,30,23,24,1,9,302,5000000,Yes,5,Yes
1100,27,9805803,30085082,52088027,38515426,955870,68270915,4,15,24,17,23,20,510,5000000,No,4,Yes
1101,18,64408236,35370152,42493440,52502106,59499360,12835083,27,26,14,1,21,4,409,5000000,Yes,5,Yes
1102,50,16665367,40378781,17186216,42445518,6433378,23946401,15,7,20,8,26,27,403,5000000,Yes,5,Yes
1103,49,54414851,40641248,53585569,61447980,53276875,20979103,13,26,0,8,12,20,355,5000000,Yes,5,Yes
1104,46,24787624,2280187,66529903,51024161,69674037,13529784,30,19,21,4,3,8,361,5000000,Yes,2,No
1105,53,28579601,10237663,1865821,37852703,14171831,48919401,7,2,13,5,9,3,331,5000000,No,1,No
1106,34,68733832,34399870,10786129,56821891,13606997,42543979,19,20,30,8,23,19,450,5000000,No,5,Yes
1107,45,3137926,12136902,35200800,51518634,36157488,10155481,18,11,10,15,1,4,325,5000000,Yes,5,Yes
1108,42,33506442,10816435,18990350,32130801,49483061,43901825,9,14,11,7,18,30,337,5000000,Yes,4,Yes
1109,46,19884811,20865183,33425625,51473739,44254316,1922911,28,2,15,24,16,27,413,5000000,Yes,4,Yes
1110,43,31837406,67946440,68180972,60940421,46213296,13134918,21,6,4,21,14,10,501,5000000,Yes,3,Yes
1111,32,16674102,9203347,39836094,30305352,42778485,61403424,29,9,21,14,23,20,309,5000000,Yes,3,Yes
1112,28,18409678,18143290,60597177,20724062,55827352,6763056,24,0,1,5,13,11,486,5000000,Yes,5,Yes
1113,31,5737495,61272105,47592103,26099172,68991608,24370456,26,18,3,25,30,0,348,5000000,Yes,5,Yes
1114,32,59174458,65022964,49478047,14951029,69804869,8999527,24,21,8,21,28,3,490,5000000,No,4,Yes
1115,55,2445996,37713673,27965701,36196135,44806670,24000465,0,8,5,9,26,19,441,5000000,Yes,4,Yes
1116,18,48261302,65187971,55028177,41844734,46830214,61390765,17,6,25,12,5,6,420,5000000,Yes,5,Yes
1117,30,38877966,15454541,4965058,26323258,23937999,22923635,14,20,11,1,26,21,482,5000000,Yes,4,Yes
1118,55,52166199,47528598,47621743,7810826,64093932,61475309,19,4,8,0,12,19,454,5000000,No,3,Yes
1119,29,13106386,26822994,8401142,47533763,41051551,11833422,29,24,17,26,27,27,319,5000000,Yes,5,Yes
1120,27,66528878,31511405,30398650,9818123,26340319,56940756,8,29,22,11,4,11,451,5000000,No,2,No
1121,48,21960239,42428112,24466912,45742067,59261747,7160715,15,17,28,1,17,24,462,5000000,Yes,4,Yes
1122,37,31956292,51511250,14394551,17408953,9570561,36352965,22,23,24,15,6,10,369,5000000,Yes,5,Yes
1123,41,6196104,49016176,24823406,21381766,35241252,40939952,3,20,3,24,14,23,317,5000000,No,4,Yes
1124,34,29335002,51847340,595171,42048886,34064872,57566743,24,4,24,23,27,5,461,5000000,Yes,5,Yes
1125,53,14728210,14707568,11175257,15699133,1741138,40386452,8,23,19,21,29,18,414,5000000,Yes,5,Yes
1126,25,51921391,24144933,1665619,20869957,20633418,37559156,12,24,10,22,13,26,514,5000000,No,3,Yes
1127,47,49105060,13050596,29882161,55121520,57223831,6228831,26,7,27,18,10,16,347,5000000,Yes,5,Yes
1128,22,17070132,20276284,24898093,38903767,55822231,68293972,15,20,26,12,2,27,472,5000000,Yes,3,Yes
1129,39,64579881,59987087,55810387,13736394,14355680,25952868,3,4,17,29,12,22,430,5000000,Yes,4,Yes
1130,53,58882979,23188394,20058759,67751457,22883066,35623220,30,26,18,16,24,4,332,5000000,No,5,Yes
1131,18,35085316,3281499,64105145,51853295,11203795,7729863,11,7,5,5,2,19,441,5000000,Yes,5,Yes
1132,50,18195315,45128865,10453824,4612254,68634062,17737549,14,19,26,22,2,12,344,5000000,Yes,2,No
1133,53,43877478,68983786,59968118,37237380,64937250,52798700,15,18,0,22,10,29,464,5000000,No,5,Yes
1134,54,3096003,47276245,22365641,29591637,31180857,57589193,11,23,5,29,25,30,321,5000000,Yes,5,Yes
1135,43,43682744,7355021,39309083,67268479,66152611,1620687,15,19,28,26,1,21,472,5000000,Yes,2,No
1136,59,47923877,69559304,45632693,60482002,20159448,41757808,9,25,15,11,2,9,447,5000000,No,5,Yes
1137,51,9477170,37128115,49251589,8947952,61895672,12017949,8,5,27,2,28,8,414,5000000,No,4,Yes
1138,30,21445444,2687657,47531554,30398250,58793985,6827079,7,17,12,26,10,14,509,5000000,Yes,4,Yes
1139,43,61425004,61813623,26987965,30674549,61687489,11940845,20,7,7,19,12,24,419,5000000,Yes,5,Yes
1140,49,5284468,52561241,8421047,66033683,19271613,2993636,30,12,10,27,22,20,502,5000000,Yes,5,Yes
1141,50,64639077,43903159,26515951,10675420,64179247,14367199,30,27,1,18,7,27,365,5000000,Yes,5,Yes
1142,62,34263900,58425259,48679413,11367421,51663984,47837671,6,25,19,21,29,29,336,5000000,No,5,Yes
1143,63,28425540,51666255,36119099,9353988,47857943,31558029,29,26,18,9,15,28,357,5000000,Yes,4,Yes
1144,31,13448257,37073556,40880564,37609246,727544,55014074,29,2,29,22,7,9,418,5000000,No,4,Yes
1145,26,8574844,68018545,3720196,23540073,69253786,11270790,14,12,22,3,19,15,401,5000000,Yes,5,Yes
1146,43,23590153,65866648,51906100,20723072,28595522,31016425,8,0,21,26,16,23,506,5000000,Yes,2,No
1147,25,16462244,24433479,61339925,54278557,63965849,12996781,4,19,16,21,29,3,461,5000000,Yes,5,Yes
1148,49,55447417,46240037,69313268,18100580,4980829,30010245,30,29,22,8,10,6,395,5000000,No,3,Yes
1149,39,51544520,35778337,4510578,40700321,55424476,8854073,3,20,20,9,12,21,480,5000000,Yes,5,Yes
1150,51,53384280,60988236,48870164,56267243,20374189,20613331,17,9,6,29,9,16,359,5000000,Yes,4,Yes
1151,24,34654469,30499875,7026097,51622801,54727693,36894963,17,29,24,23,9,10,304,5000000,No,3,No
1152,57,31264884,2042204,42741811,32141663,63459759,31418221,29,4,21,10,5,30,464,5000000,No,5,Yes
1153,42,49296983,8687618,838966,5031092,32397706,8991300,26,15,29,8,9,25,381,5000000,Yes,5,Yes
1154,36,52817559,13961450,14707048,35265141,36205230,8954148,29,17,13,23,24,30,328,5000000,Yes,4,Yes
1155,40,42310384,43183699,4528892,23125681,44140973,37547040,12,27,19,11,14,10,301,5000000,Yes,5,Yes
1156,60,14616166,59884227,66617736,65955046,37175814,59383147,7,25,7,15,24,22,504,5000000,Yes,5,Yes
1157,42,40365537,7457839,15443040,55758787,15337532,27580933,27,23,5,20,0,16,516,5000000,Yes,3,Yes
1158,20,16484843,5556529,25375002,29268155,23304427,14047468,22,25,30,5,5,29,388,5000000,No,4,Yes
1159,57,49470768,10597370,5227430,22121806,12912044,39267253,8,26,21,25,29,19,444,5000000,Yes,5,Yes
1160,45,48625881,56145740,14164165,1153864,4920837,12836750,19,16,0,20,24,19,397,5000000,No,3,Yes
1161,61,31316191,42623020,7288347,67434211,47564346,25504840,23,7,16,22,12,5,307,5000000,No,5,Yes
1162,33,32321202,56552062,68690273,20417779,68009221,21830920,17,5,7,17,26,1,392,5000000,Yes,3,Yes
1163,22,55932005,56403255,35766402,17843817,57494364,16992761,2,29,9,13,0,17,386,5000000,Yes,5,Yes
1164,50,57797067,27201182,60419572,18352201,57567467,29186825,27,26,7,0,21,30,481,5000000,Yes,3,Yes
1165,32,48693328,66801893,10319031,41981974,7976697,47404719,25,21,5,14,28,23,312,5000000,No,4,Yes
1166,41,32217051,49957237,36527073,50483360,57265541,48414397,2,14,20,12,27,3,442,5000000,Yes,4,Yes
1167,40,63641442,28651830,67315195,55974927,43902813,55364460,25,6,6,29,24,23,316,5000000,Yes,5,Yes
1168,42,11528993,26728371,38148665,52668305,6693199,11573729,19,17,17,30,23,27,428,5000000,Yes,5,Yes
1169,28,32171424,34455197,37672648,24967768,20852207,46217105,3,12,19,29,27,24,321,5000000,Yes,2,No
1170,63,2228186,68844598,43232605,23862475,13235709,11248561,24,11,2,19,7,2,488,5000000,Yes,5,Yes
1171,32,63176120,48236649,16761782,50224718,27655017,47268898,0,23,22,24,5,12,389,5000000,Yes,4,Yes
1172,41,9906497,65738502,49207860,33409989,5719208,57662276,18,1,30,9,7,0,310,5000000,Yes,4,Yes
1173,47,34502960,47300324,23975148,27773581,52401729,628575,20,15,18,14,22,22,389,5000000,Yes,3,No
1174,53,42764549,11024833,29939175,62032654,59513590,15939448,19,23,18,7,29,19,389,5000000,No,3,Yes
1175,63,33388182,8453428,45292455,33474745,65508806,13551452,27,11,9,12,4,3,447,5000000,Yes,3,Yes
1176,20,34594727,9495954,2194997,59552009,55728591,30729628,20,7,13,12,7,4,493,5000000,Yes,3,No
1177,32,35726005,27615082,20275828,41290892,25015693,67790859,29,10,4,11,23,16,513,5000000,Yes,5,Yes
1178,24,56790106,31298397,40835680,46591753,13881048,59274931,3,10,2,27,25,9,360,5000000,Yes,4,Yes
1179,47,38207894,29572486,21268622,14010555,44967846,43478688,9,17,8,21,23,8,391,5000000,Yes,5,Yes
1180,65,15194589,67525053,62002063,23298141,60017224,19679966,20,16,12,30,18,23,334,5000000,Yes,5,Yes
1181,64,5673383,62336120,36446202,20612438,46793940,9722511,23,22,18,30,19,12,304,5000000,Yes,5,Yes
1182,53,48172033,54171645,49926862,13487745,67586222,37996968,21,6,4,23,6,28,358,5000000,Yes,5,Yes
1183,29,21779884,67568513,60840470,39125543,67260777,2852116,18,6,15,16,29,8,328,5000000,Yes,3,No
1184,44,33204304,34219992,3694884,46395539,17572514,59014569,29,20,21,6,8,2,436,5000000,Yes,2,No
1185,27,4031256,60180808,8245977,65771727,57455136,12188061,29,5,13,11,9,3,356,5000000,Yes,2,No
1186,26,68726273,13437221,11463365,27730954,41224346,15052740,20,21,16,26,15,24,426,5000000,Yes,5,Yes
1187,20,51768366,23250252,24086245,28597149,12722636,40473435,29,13,17,13,12,16,334,5000000,Yes,5,Yes
1188,51,26541113,27063573,29317295,29205815,7978218,12497226,11,16,1,18,25,22,379,5000000,Yes,4,Yes
1189,35,55259042,22469670,30379031,9153812,19525016,7475354,5,30,20,7,25,17,350,5000000,Yes,5,Yes
1190,19,35781544,41976357,31412843,23314233,6317439,65445951,5,12,2,16,29,29,305,5000000,Yes,5,Yes
1191,26,38958722,64228568,62481584,66725320,47068055,622762,25,19,19,28,28,27,415,5000000,Yes,4,Yes
1192,33,58103523,11856606,59820723,56518263,48901355,18335042,4,12,11,21,17,12,393,5000000,Yes,5,Yes
1193,39,47796463,19175403,37417965,2510355,42147913,18440399,30,26,3,24,29,21,459,5000000,No,4,Yes
1194,22,63583573,45424010,69398604,21050520,14649612,17600685,1,21,9,25,0,26,401,5000000,No,2,No
1195,24,10728221,60970784,1927528,12493770,29561244,10146837,9,8,1,10,29,6,400,5000000,Yes,5,Yes
1196,36,10999517,54327476,3367408,27168262,33916608,60066999,28,2,0,30,30,5,496,5000000,No,5,Yes
1197,34,17025596,4627269,42762873,49332263,25752661,41016365,2,25,27,15,5,13,471,5000000,Yes,4,Yes
1198,51,23307544,16749130,56078329,60372046,26468184,1171830,21,4,29,3,6,19,447,5000000,No,5,Yes
1199,38,46887905,35819156,16047498,57034325,52556956,48790657,15,0,25,21,17,10,476,5000000,No,3,No
1200,64,30479554,21874477,7257349,3449853,33744051,41415827,6,19,28,23,14,16,333,5000000,Yes,4,Yes
1201,44,47139935,1667882,14130938,45886804,39402302,16396776,5,15,12,4,13,19,480,5000000,No,3,Yes
1202,25,62122193,20144779,12341188,29964003,20241877,65008821,19,8,23,0,1,18,304,5000000,Yes,4,Yes
1203,30,44460383,42665378,41534879,68826598,2244421,65720446,13,0,9,11,16,23,333,5000000,No,3,Yes
1204,39,48247727,67130910,12724856,35597943,45986683,26026727,6,28,21,16,4,12,450,5000000,Yes,5,Yes
1205,62,20041342,23293715,22409121,27066303,24844530,41020387,17,8,11,14,30,27,448,5000000,No,4,Yes
1206,59,5000270,11006241,1741886,45059273,33818414,3882293,9,20,12,26,23,2,443,5000000,Yes,5,Yes
1207,61,3133802,22608694,62128006,56456925,13142556,57224034,4,23,18,27,3,8,306,5000000,Yes,4,Yes
1208,27,34750694,60546462,55926010,40170437,27121194,24078350,1,12,5,11,24,16,511,5000000,No,4,Yes
1209,34,64751133,19021048,58393170,5959654,585975,32962014,26,0,15,24,16,0,419,5000000,Yes,5,Yes
1210,19,31125586,65757046,61084830,41897787,18560606,58395334,19,16,4,29,20,2,395,5000000,Yes,4,Yes
1211,58,60876812,23464363,2095163,34306559,45887519,36706217,13,29,6,11,8,12,400,5000000,No,3,No
1212,18,46912593,23328549,56281979,8318621,65359110,13775499,15,0,11,13,19,7,378,5000000,Yes,3,Yes
1213,23,13748758,19990545,54016210,15332875,18727280,52977555,27,5,6,26,18,24,405,5000000,Yes,4,Yes
1214,60,41043838,35069883,12482337,31567480,56017635,21535147,3,16,11,1,30,26,322,5000000,Yes,5,Yes
1215,26,26671073,13807443,6624689,57012418,5859573,53253304,14,8,9,3,2,9,402,5000000,Yes,3,No
1216,63,62558549,3014931,32502939,47650454,37333246,8784129,22,19,9,25,4,8,439,5000000,Yes,5,Yes
1217,35,40240370,6046205,16671295,26941611,5931259,59829657,16,24,5,29,21,1,344,5000000,Yes,4,Yes
1218,51,50700694,42825586,38497539,32695696,48371113,60084038,21,11,21,8,29,2,371,5000000,No,2,No
1219,30,30354921,26381811,11849492,27576722,54267740,13906177,11,13,29,22,1,10,344,5000000,Yes,5,Yes
1220,37,59942728,51837582,25795712,18784454,5267952,63871466,0,0,19,28,20,4,342,5000000,Yes,3,Yes
1221,33,7256216,19523907,53106645,55379956,56967270,62496333,28,28,12,4,6,6,358,5000000,Yes,5,Yes
1222,27,45024674,44748324,9731528,7703874,69035914,34264524,29,21,27,26,24,2,317,5000000,No,3,No
1223,20,35135670,64414593,22078308,3889802,8371419,24393075,22,20,5,27,27,27,406,5000000,Yes,4,Yes
1224,65,55072076,39173929,59815640,8918545,5206805,18449381,6,10,4,23,23,28,415,5000000,Yes,3,No
1225,33,16221630,40681464,55158174,2426371,14742735,59231946,8,10,15,29,3,12,416,5000000,Yes,5,Yes
1226,25,41907000,29418031,10844619,54646684,10348674,29499774,4,3,30,13,9,20,446,5000000,Yes,5,Yes
1227,28,22560429,9210380,42567264,3248304,731436,67393224,6,8,10,1,29,24,472,5000000,Yes,4,Yes
1228,18,6998428,68662654,42368191,20419878,58703275,26703936,11,19,12,15,30,23,506,5000000,Yes,4,Yes
1229,25,56839981,30525875,61347713,22942590,61861838,51146470,20,21,15,18,15,30,482,5000000,No,5,Yes
1230,60,599118,25086347,44473876,8142748,67095299,64914172,27,5,26,18,7,18,428,5000000,Yes,4,Yes
1231,52,26369267,16988058,8581895,50150236,61526411,35306207,25,17,26,24,5,15,413,5000000,Yes,5,Yes
1232,44,39650832,63768348,62457772,55826238,59910658,5916863,26,14,6,30,0,12,459,5000000,Yes,4,Yes
1233,56,29735640,17236068,1449233,27768216,61893510,44866629,14,10,17,5,11,8,476,5000000,Yes,4,Yes
1234,42,21780907,45235065,36444722,27944119,19896050,54610366,16,16,13,28,30,22,365,5000000,Yes,5,Yes
1235,32,25571345,38340373,35367316,10449328,60356027,30002078,12,30,21,17,23,9,325,5000000,Yes,5,Yes
1236,32,67106986,21045870,16226317,25801137,16473109,59483761,11,11,2,24,8,20,450,5000000,No,4,Yes
1237,27,7712618,13781172,53109824,61738734,34340350,27519477,13,21,1,20,22,20,359,5000000,Yes,2,No
1238,46,14329999,5309170,34552392,31682875,67732073,17958433,5,1,9,8,3,20,332,5000000,No,5,Yes
1239,40,67566895,8133258,51064395,12122257,30813195,1576567,4,8,4,16,14,0,303,5000000,Yes,4,Yes
1240,18,9139817,65338421,8661410,14449497,997492,25803599,1,24,29,22,21,20,324,5000000,Yes,4,Yes
1241,47,61804580,18981508,44708357,40600015,3801297,24399901,3,25,19,17,15,14,383,5000000,No,4,Yes
1242,59,38993801,68619524,7186551,69342410,60469255,30361347,12,27,11,17,5,16,402,5000000,Yes,4,Yes
1243,54,38219706,66173994,39321110,66730227,35036175,65369385,5,2,2,12,7,16,513,5000000,Yes,5,Yes
1244,20,19904944,6274905,59580788,33696490,22070088,9475548,21,14,1,17,23,18,364,5000000,Yes,5,Yes
1245,26,59365208,14971236,31888008,43217906,64083385,44579477,7,23,29,13,3,0,472,5000000,Yes,4,Yes
1246,51,20392430,11912264,1314708,55256974,54542340,37334402,29,25,22,28,27,22,511,5000000,No,5,Yes
1247,54,63007900,47717080,51985808,55649070,62149745,13213214,24,10,30,10,6,27,412,5000000,Yes,5,Yes
1248,59,55364009,51809924,7273640,49274656,67428867,11951391,17,5,19,16,17,18,505,5000000,No,4,Yes
1249,57,18091246,5845936,15079916,50706930,55406290,56020977,1,8,27,22,3,9,442,5000000,Yes,5,Yes
1250,36,69905621,64814000,54098613,12367713,30131899,63059810,26,20,26,5,30,1,309,5000000,Yes,4,Yes
1251,22,14928276,36404261,56684060,1606575,36103219,34360020,20,14,12,24,5,23,344,5000000,No,3,Yes
1252,55,6700555,64464123,36646944,26893501,67148482,32255018,13,9,17,21,15,25,388,5000000,Yes,3,Yes
1253,52,65775363,5657277,34403595,13700635,48974532,41001843,9,15,25,12,28,28,343,5000000,Yes,4,Yes
1254,32,45171511,63144130,10884164,17509617,52838591,44040330,7,11,30,1,26,27,495,5000000,Yes,5,Yes
1255,41,29301171,51301534,61618728,27661616,64940656,20064941,11,19,15,0,11,11,517,5000000,Yes,4,Yes
1256,54,6806474,26929622,4910299,11238916,3875643,43785793,4,22,13,6,16,6,442,5000000,No,4,Yes
1257,59,8060493,48181949,50745391,57103937,11683851,26734556,28,25,0,30,9,15,458,5000000,Yes,4,Yes
1258,28,22968197,35730105,13481711,69396639,18458328,69392663,28,15,19,20,29,1,450,5000000,Yes,4,Yes
1259,20,60662083,64320781,2228572,52640077,15003504,54419180,1,5,2,23,11,18,393,5000000,Yes,4,Yes
1260,54,23237132,35714187,58628795,38169768,9818852,3077784,11,4,12,14,18,23,367,5000000,No,4,Yes
1261,19,68845707,66669598,49555244,41920167,1436591,9144715,9,23,19,25,14,24,304,5000000,Yes,3,Yes
1262,33,11036203,35095883,39212574,7554122,21357478,52644415,6,24,14,9,22,29,496,5000000,Yes,5,Yes
1263,62,60121527,31901030,42732494,10423911,35761310,48774827,1,9,26,4,30,23,472,5000000,No,3,Yes
1264,39,56085526,19088170,34635738,36899824,29699094,55763110,30,24,8,19,16,26,352,5000000,Yes,5,Yes
1265,57,19929708,35924285,57778681,864259,35686461,5369751,6,13,3,7,0,6,478,5000000,Yes,5,Yes
1266,23,39609006,1827979,27579757,27621521,65526500,64219328,9,23,3,26,8,0,466,5000000,No,3,Yes
1267,48,53079063,29070241,29100033,61155832,34070696,558072,11,8,2,20,16,4,476,5000000,Yes,5,Yes
1268,25,57231119,65817192,39802192,22430570,27342599,42119139,10,5,11,12,14,11,339,5000000,Yes,4,Yes
1269,27,19805164,69001516,61293685,59891382,23714767,29737917,17,9,18,25,15,21,428,5000000,Yes,5,Yes
1270,44,44921469,42209995,43739212,16879061,23240107,4926393,7,18,11,17,22,28,339,5000000,Yes,5,Yes
1271,20,11922943,66842254,17922056,2834015,36145007,60997251,14,7,10,6,27,15,422,5000000,Yes,4,Yes
1272,58,49320264,30066211,36722671,38445750,22673427,43928823,24,26,8,25,13,7,360,5000000,Yes,4,Yes
1273,46,22890393,53288016,6131147,29102531,40841682,26254262,21,7,9,11,7,3,364,5000000,No,4,Yes
1274,63,2375842,54385032,21191428,66172094,52953256,57574383,7,6,24,2,28,25,387,5000000,Yes,3,Yes
1275,21,31021271,46258636,10907373,2818034,50454793,8184588,27,15,3,22,19,20,384,5000000,No,5,Yes
1276,41,41659670,65932429,9112446,68636774,52705713,59179492,11,28,29,0,22,13,379,5000000,Yes,4,Yes
1277,64,10909593,2867920,9897048,1619886,43914943,5644814,28,6,11,22,24,14,420,5000000,Yes,5,Yes
1278,19,54261751,20350886,27284327,13629379,31612879,5896061,15,8,23,2,18,5,323,5000000,Yes,4,Yes
1279,65,24903482,67070358,26712316,47654731,4692638,66143803,18,14,29,28,26,23,360,5000000,No,1,No
1280,33,62191434,64788246,43460891,25861087,8868111,34736249,13,8,12,10,7,8,487,5000000,Yes,4,Yes
1281,55,68369918,31786407,39554951,58573539,16007423,21215368,29,26,22,12,25,20,369,5000000,Yes,5,Yes
1282,41,37196029,43364002,64253908,45104970,8621346,60017334,28,12,14,19,10,13,369,5000000,No,5,Yes
1283,30,30546810,54215186,14634379,6353456,21245408,35291458,15,20,15,0,30,15,495,5000000,Yes,3,Yes
1284,20,37616030,6291678,47902364,8322010,38748295,49321063,24,5,29,24,17,19,321,5000000,Yes,4,Yes
1285,24,1893480,12006198,46316606,59719965,51911103,57854604,7,29,28,26,25,12,495,5000000,Yes,5,Yes
